EmpID,StartDate,ExitDate,Total Employment Time,DOB,Age at Termination Date,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,State,JobFunctionDescription,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2157,2020-05-15,2021-12-22,586 days 00:00:00,1950-02-02,71,Production Technician I,Heather Swanson,NEL,Active,Contract,Zone A,Full-Time,Retirement,Production       ,General - Sga,MA,Assistant,Female,Asian,Married,Exceeds,4
2158,2023-02-23,,Active,1962-07-07,,Production Technician I,Scott Baker,PL,Active,Full-Time,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Foreman,Female,White,Married,Exceeds,3
2159,2021-03-23,2022-03-22,364 days 00:00:00,1983-05-31,38,Production Technician I,James Medina,PYZ,Active,Full-Time,Zone C,Temporary,Resignation,Production       ,Aerial,MA,Lineman,Female,White,Widowed,Exceeds,5
2160,2022-11-07,2023-04-06,150 days 00:00:00,1988-05-22,34,Production Technician I,Tyler Sexton,SVG,Active,Full-Time,Zone A,Part-Time,Involuntary,Production       ,General - Con,MA,Laborer,Female,Other,Married,Exceeds,3
2161,2021-05-19,,Active,1951-05-26,,Production Technician I,Karen Frank,TNS,Active,Contract,Zone C,Full-Time,Active,Production       ,Project Management - Con,MA,Engineer,Female,Asian,Single,Exceeds,3
2162,2021-01-02,,Active,1970-04-05,,Production Technician II,Emily Mills,WBL,Active,Full-Time,Zone B,Temporary,Active,Production       ,Project Management - Con,MA,Project Manager,Female,Asian,Married,Exceeds,3
2163,2019-03-26,,Active,1966-11-19,,Production Technician II,Anna Garcia,NEL,Active,Contract,Zone B,Full-Time,Active,Production       ,General - Sga,MA,Lineman,Female,White,Married,Exceeds,1
2164,2020-09-28,,Active,1950-07-27,,Production Technician II,Jennifer Moore,PL,Active,Part-Time,Zone C,Full-Time,Active,Production       ,General - Eng,MA,Technician,Female,Black,Divorced,Exceeds,3
2165,2019-03-16,2020-04-26,407 days 00:00:00,1948-02-06,72,Production Technician II,Tracey Cox,BPC,Active,Contract,Zone C,Full-Time,Involuntary,Production       ,Field Operations,MA,Laborer,Female,Asian,Divorced,Exceeds,3
2166,2019-03-20,,Active,1997-09-09,,Production Technician II,Michelle Kennedy,CCDR,Active,Contract,Zone B,Part-Time,Active,Production       ,Field Operations,MA,Operator,Female,Asian,Widowed,Exceeds,3
2167,2018-12-30,2020-08-10,589 days 00:00:00,1991-11-27,28,Production Technician II,Theresa Olson,SVG,Future Start,Part-Time,Zone B,Temporary,Voluntary,Production       ,Technology / It,MA,Administrator,Female,Hispanic,Divorced,Exceeds,3
2168,2018-08-08,,Active,1995-01-16,,Production Technician II,Denise Roach,EW,Active,Part-Time,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Technician,Female,Black,Divorced,Exceeds,3
2169,2020-07-04,2022-05-11,676 days 00:00:00,1995-12-26,26,Production Technician II,Sarah Harrison,MSC,Active,Full-Time,Zone A,Full-Time,Retirement,Production       ,General - Con,MA,Flagger,Female,Black,Widowed,Exceeds,3
2170,2023-01-29,,Active,1950-06-17,,Production Technician I,Shawn Prince,PL,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Wireline Construction,MA,Billing,Female,Black,Widowed,Exceeds,3
2171,2021-08-09,2022-05-27,291 days 00:00:00,1992-02-11,30,Production Technician I,Nicholas Ho,BPC,Active,Full-Time,Zone A,Part-Time,Resignation,Production       ,Executive,MA,Executive Assistant,Female,Hispanic,Married,Exceeds,3
2172,2021-05-16,2023-06-30,775 days 00:00:00,1994-06-01,29,Production Technician I,Jennifer Collins,CCDR,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,MA,Laborer,Female,Other,Single,Exceeds,3
2173,2021-08-14,2021-10-08,55 days 00:00:00,1987-10-04,34,Production Technician I,Ryan Armstrong,SVG,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Production       ,Engineers,MA,Engineer,Female,Asian,Divorced,Exceeds,3
2174,2022-02-08,,Active,1970-12-29,,Production Technician I,Mark Moore,EW,Active,Full-Time,Zone B,Temporary,Active,Production       ,General - Eng,MA,Coordinator,Female,Black,Married,Exceeds,3
2175,2019-12-16,2020-06-21,188 days 00:00:00,1987-10-02,32,Production Technician I,Julia Mitchell,MSC,Active,Contract,Zone C,Temporary,Voluntary,Production       ,Field Operations,MA,Technician,Female,Hispanic,Widowed,Exceeds,2
2176,2021-10-07,,Active,1988-12-22,,Production Technician I,Theresa Welch,TNS,Active,Full-Time,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Foreman,Female,Asian,Married,Exceeds,2
2177,2020-12-23,,Active,1951-09-02,,Production Technician I,Nicholas Robertson,PYZ,Active,Full-Time,Zone A,Full-Time,Active,Production       ,Catv,MA,Supervisor,Male,Asian,Single,PIP,4
2178,2022-11-01,,Active,1990-08-30,,Production Technician I,Amy Hinton,WBL,Active,Contract,Zone B,Part-Time,Active,Production       ,Fielders,MA,Engineer,Female,Hispanic,Married,PIP,4
2179,2022-10-28,2023-05-27,211 days 00:00:00,1996-01-04,27,Production Technician I,Christopher Gardner,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Retirement,Production       ,Project Management - Con,MA,Supervisor,Female,Black,Widowed,PIP,4
2180,2018-11-03,2023-05-03,1642 days 00:00:00,1980-08-10,42,Production Technician I,Elizabeth Koch,PL,Active,Full-Time,Zone A,Full-Time,Resignation,Production       ,Field Operations,MA,Technician,Female,Hispanic,Widowed,PIP,5
2181,2019-03-05,2020-03-16,377 days 00:00:00,1991-08-13,28,Production Technician I,Nathaniel Harvey,BPC,Active,Contract,Zone A,Temporary,Resignation,Production       ,Field Operations,MA,Foreman,Female,Black,Single,PIP,5
2182,2021-03-14,,Active,1992-01-20,,Production Technician I,Sharon Thompson,CCDR,Active,Full-Time,Zone A,Part-Time,Active,Production       ,General - Eng,MA,Engineer,Female,Black,Widowed,Exceeds,4
2183,2018-12-13,,Active,1949-09-12,,Production Technician I,Vickie Garrett,SVG,Active,Contract,Zone C,Full-Time,Active,Production       ,Finance & Accounting,MA,Manager,Female,White,Divorced,Exceeds,5
2184,2021-09-05,2023-03-31,572 days 00:00:00,1984-02-20,39,Production Technician I,Jeremy Ritter,EW,Active,Full-Time,Zone C,Part-Time,Retirement,Production       ,Aerial,MA,Laborer,Female,Other,Divorced,Exceeds,2
2185,2020-05-17,2022-02-18,642 days 00:00:00,1959-04-21,62,Production Technician II,Todd Henson,WBL,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Production       ,Aerial,MA,Groundman,Female,Asian,Single,Exceeds,5
2186,2023-03-03,2023-03-23,20 days 00:00:00,1997-05-17,25,Production Technician II,Nathan Bush,NEL,Active,Part-Time,Zone A,Temporary,Voluntary,Production       ,Field Operations,MA,Technician,Male,Hispanic,Married,Exceeds,1
2187,2020-02-28,,Active,1998-01-26,,Production Technician II,Erica Wilson,PL,Active,Part-Time,Zone B,Full-Time,Active,Production       ,Engineers,MA,Program Manager,Female,Hispanic,Married,Exceeds,5
2188,2021-02-11,2023-06-28,867 days 00:00:00,1965-02-21,58,Production Technician II,Patrick Garner,BPC,Active,Part-Time,Zone A,Part-Time,Involuntary,Production       ,Field Operations,MA,Laborer,Female,Black,Married,Exceeds,2
2189,2019-01-25,,Active,1944-07-04,,Production Technician II,Daniel Mullins,CCDR,Active,Part-Time,Zone B,Temporary,Active,Production       ,Shop (Fleet),MA,Shop,Female,White,Divorced,Needs Improvement,5
2190,2023-04-25,2023-06-15,51 days 00:00:00,1985-01-20,38,Production Technician II,Steven Kennedy,SVG,Active,Part-Time,Zone C,Full-Time,Voluntary,Production       ,General - Con,MA,Laborer,Female,Asian,Single,Needs Improvement,5
2191,2021-02-14,2023-04-19,794 days 00:00:00,1971-11-19,51,Production Technician II,Joshua Nguyen,EW,Active,Contract,Zone C,Part-Time,Retirement,Production       ,Engineers,MA,Engineer,Female,Asian,Married,Needs Improvement,5
2192,2020-10-07,2023-01-18,833 days 00:00:00,1945-06-29,77,Production Technician II,Robert Wallace,MSC,Active,Part-Time,Zone C,Part-Time,Voluntary,Production       ,General - Con,MA,Administration,Female,Black,Divorced,Needs Improvement,1
2193,2019-02-28,2023-06-01,1554 days 00:00:00,1963-08-01,59,Production Technician I,Carol Ingram,NEL,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Production       ,Field Operations,MA,Laborer,Male,White,Married,Needs Improvement,4
2194,2019-07-27,,Active,1992-02-18,,Production Technician I,Deanna Diaz,PL,Active,Full-Time,Zone B,Temporary,Active,Production       ,Field Operations,MA,Laborer,Female,Other,Widowed,Needs Improvement,2
2195,2023-06-02,2023-07-07,35 days 00:00:00,1954-10-31,68,Production Technician I,Traci Dillon,BPC,Active,Contract,Zone C,Part-Time,Voluntary,Production       ,Underground,MA,Laborer,Female,Black,Single,Needs Improvement,2
2196,2022-11-14,2023-01-04,51 days 00:00:00,1983-06-25,39,Production Technician I,Steven Valdez,CCDR,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Production       ,Underground,MA,Operator,Male,White,Single,Needs Improvement,5
2197,2018-08-22,2021-11-10,1176 days 00:00:00,1983-04-12,38,Production Technician I,Tamara Humphrey,SVG,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Production       ,Wireline Construction,MA,Operator,Female,Asian,Divorced,Needs Improvement,4
2198,2022-12-15,2022-12-29,14 days 00:00:00,1963-07-01,59,Production Technician I,Joseph Bell,EW,Active,Contract,Zone B,Temporary,Retirement,Production       ,Field Operations,MA,Driver,Female,White,Single,Exceeds,1
2199,2020-05-31,,Active,1977-07-10,,Production Technician I,Catherine Spencer,MSC,Active,Full-Time,Zone C,Full-Time,Active,Production       ,General - Con,MA,Manager,Female,White,Divorced,Exceeds,4
2200,2022-07-19,,Active,1954-03-15,,Production Technician I,Raven Jackson,TNS,Active,Contract,Zone A,Full-Time,Active,Production       ,Field Operations,MA,Laborer,Female,Asian,Single,Exceeds,4
2201,2020-07-01,,Active,1990-06-27,,Production Technician I,Linda Mills,PYZ,Active,Contract,Zone C,Part-Time,Active,Production       ,Project Management - Con,MA,Technician,Male,Other,Married,Exceeds,2
2202,2020-11-18,,Active,1969-01-01,,Production Technician I,Sandra Hawkins,WBL,Active,Contract,Zone A,Part-Time,Active,Production       ,Project Management - Con,MA,Project Manager,Female,Asian,Married,Exceeds,4
2203,2020-02-29,2021-05-20,446 days 00:00:00,1986-04-05,35,Production Technician I,Richard Jones,NEL,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Production       ,General - Con,MA,Technician,Female,Asian,Married,Exceeds,1
2204,2021-09-24,2022-01-28,126 days 00:00:00,1984-10-23,37,Production Technician I,Lee Crawford,PL,Active,Part-Time,Zone B,Part-Time,Retirement,Production       ,Shop (Fleet),MA,Supervisor,Female,Other,Divorced,Needs Improvement,2
2205,2022-04-13,2023-07-30,473 days 00:00:00,1944-01-13,79,Production Technician I,Jason Boyd,BPC,Active,Full-Time,Zone B,Full-Time,Involuntary,Production       ,General - Sga,MA,Administrator,Female,Black,Divorced,Needs Improvement,4
2206,2022-10-25,,Active,1942-01-09,,Production Technician I,Tracey Scott,CCDR,Active,Contract,Zone A,Temporary,Active,Production       ,Field Operations,MA,Tower Hand,Female,Other,Widowed,Needs Improvement,5
2207,2021-01-27,,Active,1953-06-06,,Production Technician I,Juan Owens,SVG,Active,Full-Time,Zone C,Full-Time,Active,Production       ,Field Operations,MA,Welder,Female,Black,Divorced,Needs Improvement,5
2208,2018-09-21,,Active,1948-10-20,,IT Support,Keith Fisher,WBL,Active,Full-Time,Zone B,Full-Time,Active,IT/IS,Fielders,CT,Technician,Female,Other,Married,Needs Improvement,5
2209,2020-04-14,,Active,2000-08-30,,IT Support,Aaron Ramos,PYZ,Active,Part-Time,Zone C,Part-Time,Active,IT/IS,Wireline Construction,MA,Groundman,Male,Black,Widowed,Needs Improvement,5
2210,2021-05-31,2022-10-31,518 days 00:00:00,1965-02-12,57,IT Support,Kimberly Frazier,PL,Active,Part-Time,Zone C,Temporary,Resignation,IT/IS,Wireline Construction,MA,Vp,Female,Black,Single,Exceeds,4
2211,2020-04-10,,Active,1971-08-24,,IT Support,Matthew Wood,WBL,Active,Contract,Zone C,Temporary,Active,IT/IS,Field Operations,CT,Administrator,Female,White,Married,Exceeds,5
2212,2022-07-03,2023-03-22,262 days 00:00:00,1991-05-11,31,IT Support,Amber Hoffman,MSC,Active,Full-Time,Zone C,Part-Time,Involuntary,IT/IS,Field Operations,MA,Cfo,Female,White,Widowed,Exceeds,1
2213,2023-03-15,2023-05-10,56 days 00:00:00,1965-09-03,57,IT Support,David Kennedy,EW,Active,Part-Time,Zone A,Full-Time,Retirement,IT/IS,Shop (Fleet),MA,Shop,Female,Asian,Married,Exceeds,5
2214,2021-07-29,2022-08-12,379 days 00:00:00,1951-10-22,70,IT Support,Amber Johnson,CCDR,Active,Contract,Zone C,Full-Time,Resignation,IT/IS,Field Operations,MA,Tower Hand,Female,Black,Married,Exceeds,4
2215,2022-02-05,2023-01-13,342 days 00:00:00,1962-12-17,60,IT Support,Susan Kelly,BPC,Active,Contract,Zone B,Temporary,Resignation,IT/IS,Engineers,MA,Engineer,Female,Asian,Divorced,Exceeds,1
2216,2022-11-09,,Active,1972-02-10,,IT Manager - Support,Lynn Fry,WBL,Active,Part-Time,Zone B,Temporary,Active,IT/IS,General - Con,MA,Technician,Female,Hispanic,Single,Exceeds,1
2217,2020-11-23,2020-12-14,21 days 00:00:00,1995-07-21,25,IT Manager - Infra,Donna Brown,TNS,Active,Part-Time,Zone A,Temporary,Voluntary,IT/IS,People Services,CT,Director,Female,Hispanic,Divorced,Exceeds,4
2218,2019-02-21,2022-10-21,1338 days 00:00:00,1967-11-08,54,IT Manager - DB,Jacob Christian,SVG,Active,Part-Time,Zone B,Part-Time,Resignation,IT/IS,Field Operations,MA,Foreman,Female,Asian,Widowed,Exceeds,4
2219,2022-09-25,2023-05-06,223 days 00:00:00,1966-10-25,56,IT Support,Lance Torres,SVG,Active,Part-Time,Zone C,Part-Time,Retirement,IT/IS,Wireline Construction,MA,Laborer,Female,Hispanic,Widowed,Exceeds,5
2220,2022-09-17,,Active,1961-09-03,,IT Support,Charles Johnson,EW,Active,Contract,Zone B,Temporary,Active,IT/IS,General - Eng,MA,Engineer,Female,Asian,Married,Exceeds,4
2221,2019-05-31,,Active,1993-11-14,,IT Support,Megan Walker,MSC,Active,Contract,Zone C,Part-Time,Active,IT/IS,Field Operations,MA,Laborer,Female,Hispanic,Single,Exceeds,4
2222,2020-07-21,2021-08-18,393 days 00:00:00,1998-07-17,23,IT Support,Scott Thomas,TNS,Active,Part-Time,Zone A,Temporary,Resignation,IT/IS,Wireline Construction,MA,Laborer,Female,Hispanic,Widowed,Exceeds,4
2223,2020-07-04,,Active,1942-02-18,,IT Manager - Support,Jason Smith,BPC,Active,Full-Time,Zone C,Temporary,Active,IT/IS,Executive,MA,Vp,Female,Asian,Widowed,Exceeds,2
2224,2020-10-13,,Active,1999-01-14,,IT Manager - Infra,Eric Clay,CCDR,Active,Full-Time,Zone A,Temporary,Active,IT/IS,Wireline Construction,CT,Groundman,Female,Asian,Divorced,Exceeds,4
2225,2023-05-01,,Active,1971-12-03,,IT Manager - DB,Kimberly Rosales,EW,Active,Part-Time,Zone A,Full-Time,Active,IT/IS,Engineers,MA,Project Manager,Male,Black,Divorced,Exceeds,2
2226,2019-03-22,2021-06-17,818 days 00:00:00,1960-09-07,60,IT Support,Daniel Blake,SVG,Active,Contract,Zone A,Full-Time,Resignation,IT/IS,General - Eng,MA,Administrative,Female,White,Married,Exceeds,1
2227,2021-12-27,,Active,1995-06-05,,IT Support,Timothy Young,EW,Active,Contract,Zone B,Full-Time,Active,IT/IS,Aerial,MA,Lineman,Female,Black,Widowed,Needs Improvement,5
2228,2018-08-12,2022-06-13,1401 days 00:00:00,1942-09-16,79,IT Support,Michael Webb,MSC,Active,Part-Time,Zone B,Part-Time,Resignation,IT/IS,Wireless,MA,Laborer,Female,White,Divorced,PIP,4
2229,2022-12-28,,Active,1977-10-01,,IT Support,Mitchell Wilson,TNS,Active,Part-Time,Zone A,Temporary,Active,IT/IS,Underground,MA,Laborer,Female,Asian,Divorced,PIP,4
2230,2018-11-25,,Active,1972-08-20,,IT Manager - Support,Jose Rivera,PYZ,Active,Part-Time,Zone A,Full-Time,Active,IT/IS,General - Con,CT,Supervisor,Female,Hispanic,Married,Fully Meets,2
2231,2020-12-26,,Active,1990-04-24,,IT Manager - Infra,Joshua Maxwell,WBL,Active,Full-Time,Zone A,Part-Time,Active,IT/IS,General - Con,CT,Laborer,Female,Other,Single,Fully Meets,2
2232,2022-12-16,,Active,1942-10-05,,IT Manager - DB,Whitney Small,NEL,Active,Part-Time,Zone A,Full-Time,Active,IT/IS,Field Operations,MA,Engineer,Male,Hispanic,Single,Fully Meets,5
2233,2019-09-27,,Active,1977-04-22,,IT Support,Wendy Khan,MSC,Active,Contract,Zone B,Full-Time,Active,IT/IS,Splicing,MA,Lineman,Female,Asian,Single,Fully Meets,1
2234,2021-02-20,2022-01-09,323 days 00:00:00,1975-02-26,46,IT Support,William Phillips,EW,Active,Part-Time,Zone C,Full-Time,Resignation,IT/IS,Wireline Construction,MA,Laborer,Female,Black,Married,Fully Meets,2
2235,2022-02-26,,Active,1954-08-31,,IT Support,Elizabeth Peterson,CCDR,Active,Full-Time,Zone B,Full-Time,Active,IT/IS,Shop (Fleet),MA,Model Assistant,Female,Other,Single,Fully Meets,1
2236,2018-12-23,2021-10-11,1023 days 00:00:00,1948-10-28,73,IT Support,Amber Rocha,BPC,Active,Full-Time,Zone A,Temporary,Involuntary,IT/IS,Engineers,CT,Project Manager,Female,Hispanic,Widowed,Fully Meets,1
2237,2022-01-10,2023-01-04,359 days 00:00:00,1975-04-22,47,IT Manager - Support,John Thomas,WBL,Active,Full-Time,Zone B,Temporary,Resignation,IT/IS,Underground,CT,Laborer,Female,Other,Single,Fully Meets,2
2238,2021-03-04,2021-12-06,277 days 00:00:00,1972-01-17,49,IT Manager - Infra,April Burns,TNS,Active,Part-Time,Zone B,Temporary,Resignation,IT/IS,Project Management - Con,CT,Purchasing,Male,Hispanic,Widowed,Fully Meets,2
2239,2023-03-10,2023-04-04,25 days 00:00:00,1962-12-11,60,IT Manager - DB,Sean Hill,SVG,Active,Full-Time,Zone C,Part-Time,Retirement,IT/IS,Catv,MA,Manager,Male,Asian,Divorced,Fully Meets,5
2240,2018-12-05,,Active,1997-11-28,,IT Support,Erika Green,SVG,Active,Part-Time,Zone B,Part-Time,Active,IT/IS,Finance & Accounting,MA,Accounting,Female,Hispanic,Married,Fully Meets,2
2241,2021-06-24,,Active,1981-06-01,,IT Support,David Velasquez,EW,Active,Part-Time,Zone C,Part-Time,Active,IT/IS,Technology / It,MA,Engineer,Female,Hispanic,Married,Fully Meets,2
2242,2022-05-10,2022-07-16,67 days 00:00:00,1994-03-29,28,IT Support,Alicia Farrell,MSC,Active,Full-Time,Zone C,Temporary,Resignation,IT/IS,Field Operations,MA,Runner,Female,Hispanic,Married,Fully Meets,4
2243,2023-04-13,2023-05-03,20 days 00:00:00,1954-07-20,68,IT Support,Desiree Martinez,TNS,Active,Full-Time,Zone A,Part-Time,Involuntary,IT/IS,Finance & Accounting,CT,Accounting,Female,Other,Married,Fully Meets,4
2244,2022-08-04,,Active,1949-12-08,,IT Manager - Support,Jesse Archer,PYZ,Active,Contract,Zone C,Temporary,Active,IT/IS,Field Operations,CT,Driller,Female,Other,Married,Fully Meets,4
2245,2021-02-28,2022-07-13,500 days 00:00:00,1946-09-15,75,IT Manager - Infra,Mrs. Lori Petty MD,WBL,Active,Part-Time,Zone C,Part-Time,Resignation,IT/IS,Engineers,MA,Supervisor,Male,Black,Divorced,Fully Meets,5
